"sourcePaperID","followedOutLinks","followedInLinks","numBFSLevels","outputEdgeList","numFoundNodes","numFoundEdges","userTime","systemTime","totalTime","maxMemory"
1160604851,False,True,1,"1160604851-false-true-1.txt",1,0,0.368799,0.10060999999999999,0.46940899999999997,44276
2737482934,True,True,1,"2737482934-true-true-1.txt",7,6,0.46518099999999996,0.085576,0.5507569999999999,44380
2737482934,True,False,1,"2737482934-true-false-1.txt",7,6,0.40898999999999996,0.066952,0.475942,44272
2737482934,False,True,1,"2737482934-false-true-1.txt",1,0,0.36906,0.106972,0.476032,44420
1916366007,True,True,1,"1916366007-true-true-1.txt",1205,1204,0.46133399999999997,0.085695,0.547029,44400
1916366007,True,False,1,"1916366007-true-false-1.txt",1201,1200,0.40863099999999997,0.094095,0.502726,44928
1916366007,False,True,1,"1916366007-false-true-1.txt",5,4,0.372115,0.09991,0.472025,44368
2139221176,True,True,1,"2139221176-true-true-1.txt",47,46,0.45806199999999997,0.08016999999999999,0.5382319999999999,44268
2139221176,True,False,1,"2139221176-true-false-1.txt",42,41,0.399012,0.070266,0.469278,44504
2139221176,False,True,1,"2139221176-false-true-1.txt",6,5,0.388717,0.078566,0.467283,44440
2017476972,True,True,1,"2017476972-true-true-1.txt",63,62,0.479778,0.095917,0.575695,44876
2017476972,True,False,1,"2017476972-true-false-1.txt",41,40,0.398165,0.096464,0.494629,44876
2017476972,False,True,1,"2017476972-false-true-1.txt",23,22,0.408657,0.064955,0.473612,44220
2312547514,True,True,1,"2312547514-true-true-1.txt",663,662,0.472651,0.08340299999999999,0.5560539999999999,44404
2312547514,True,False,1,"2312547514-true-false-1.txt",629,628,0.399955,0.099897,0.499852,44716
2312547514,False,True,1,"2312547514-false-true-1.txt",35,34,0.414755,0.06415,0.47890499999999997,44468
2092266683,True,True,1,"2092266683-true-true-1.txt",89,88,0.452503,0.094082,0.546585,44348
2092266683,True,False,1,"2092266683-true-false-1.txt",62,61,0.429668,0.066661,0.496329,44944
2092266683,False,True,1,"2092266683-false-true-1.txt",28,27,0.410404,0.05977,0.470174,44244
2126218428,True,True,1,"2126218428-true-true-1.txt",51,50,0.457737,0.087203,0.54494,44276
2126218428,True,False,1,"2126218428-true-false-1.txt",36,35,0.37735399999999997,0.112637,0.48999099999999995,44504
2126218428,False,True,1,"2126218428-false-true-1.txt",16,15,0.381785,0.096847,0.478632,44312
2082993341,True,True,1,"2082993341-true-true-1.txt",77,76,0.471142,0.08214199999999999,0.553284,44428
2082993341,True,False,1,"2082993341-true-false-1.txt",43,42,0.385551,0.08279199999999999,0.46834299999999995,44248
2082993341,False,True,1,"2082993341-false-true-1.txt",35,34,0.383013,0.081771,0.464784,44280
2073050303,True,True,1,"2073050303-true-true-1.txt",29,28,0.504598,0.051220999999999996,0.555819,44476
2073050303,True,False,1,"2073050303-true-false-1.txt",19,18,0.36606,0.10256699999999999,0.468627,44420
2073050303,False,True,1,"2073050303-false-true-1.txt",11,10,0.401284,0.07278699999999999,0.47407099999999996,44464
2465025216,True,True,1,"2465025216-true-true-1.txt",9,8,0.443488,0.106501,0.549989,44392
2465025216,True,False,1,"2465025216-true-false-1.txt",9,8,0.4211,0.054587,0.47568699999999997,44368
2465025216,False,True,1,"2465025216-false-true-1.txt",1,0,0.40567699999999995,0.058074999999999995,0.46375199999999994,44288
2799629507,True,True,1,"2799629507-true-true-1.txt",33,32,0.428984,0.102335,0.531319,44408
2799629507,True,False,1,"2799629507-true-false-1.txt",33,32,0.407503,0.058233999999999994,0.465737,44356
2799629507,False,True,1,"2799629507-false-true-1.txt",1,0,0.375722,0.09261599999999999,0.468338,44328
2754132513,True,True,1,"2754132513-true-true-1.txt",66,65,0.48252999999999996,0.072046,0.554576,44760
2754132513,True,False,1,"2754132513-true-false-1.txt",66,65,0.391565,0.078715,0.47028,44360
2754132513,False,True,1,"2754132513-false-true-1.txt",1,0,0.439386,0.080437,0.519823,44976
2098332873,True,True,1,"2098332873-true-true-1.txt",120,119,0.45001599999999997,0.08871799999999999,0.5387339999999999,44400
2098332873,True,False,1,"2098332873-true-false-1.txt",91,90,0.40359799999999996,0.060858999999999996,0.46445699999999995,44284
2098332873,False,True,1,"2098332873-false-true-1.txt",30,29,0.43758199999999997,0.083705,0.521287,44720
2171526467,True,True,1,"2171526467-true-true-1.txt",5894,5981,0.45836499999999997,0.10708899999999999,0.5654539999999999,44208
2171526467,True,False,1,"2171526467-true-false-1.txt",1826,1825,0.436203,0.070088,0.506291,44524
2171526467,False,True,1,"2171526467-false-true-1.txt",4157,4156,0.385111,0.100612,0.48572299999999996,44300
2091570379,True,True,1,"2091570379-true-true-1.txt",9,8,0.49577,0.0644,0.56017,44316
2091570379,True,False,1,"2091570379-true-false-1.txt",2,1,0.415661,0.059121,0.474782,44296
2091570379,False,True,1,"2091570379-false-true-1.txt",8,7,0.40413499999999997,0.075029,0.479164,44372
2033294541,True,True,1,"2033294541-true-true-1.txt",144,143,0.46438999999999997,0.088889,0.553279,44244
2033294541,True,False,1,"2033294541-true-false-1.txt",56,55,0.38275,0.09721099999999999,0.47996099999999997,44276
2033294541,False,True,1,"2033294541-false-true-1.txt",89,88,0.41289,0.084941,0.49783099999999997,44524
1987409102,True,True,1,"1987409102-true-true-1.txt",69,68,0.449787,0.085618,0.535405,44396
1987409102,True,False,1,"1987409102-true-false-1.txt",61,60,0.385816,0.081856,0.467672,44328
1987409102,False,True,1,"1987409102-false-true-1.txt",9,8,0.374641,0.09724999999999999,0.471891,44536
2149653714,True,True,1,"2149653714-true-true-1.txt",229,228,0.450059,0.08949499999999999,0.539554,44360
2149653714,True,False,1,"2149653714-true-false-1.txt",169,168,0.35751299999999997,0.12609299999999998,0.483606,44636
2149653714,False,True,1,"2149653714-false-true-1.txt",61,60,0.418738,0.07020599999999999,0.488944,44596
121996499,True,True,1,"121996499-true-true-1.txt",153,152,0.409433,0.12903699999999999,0.53847,44256
121996499,True,False,1,"121996499-true-false-1.txt",153,152,0.424263,0.042503,0.466766,44484
121996499,False,True,1,"121996499-false-true-1.txt",1,0,0.410193,0.077205,0.487398,44484
2067715048,True,True,1,"2067715048-true-true-1.txt",15,14,0.48158199999999995,0.07782499999999999,0.559407,44240
2067715048,True,False,1,"2067715048-true-false-1.txt",15,14,0.428473,0.06712499999999999,0.495598,44368
2067715048,False,True,1,"2067715048-false-true-1.txt",1,0,0.406866,0.07170599999999999,0.478572,44416
2601536725,True,True,1,"2601536725-true-true-1.txt",104,103,0.465499,0.073321,0.53882,44376
2601536725,True,False,1,"2601536725-true-false-1.txt",104,103,0.41822699999999996,0.059732,0.47795899999999997,44492
2601536725,False,True,1,"2601536725-false-true-1.txt",1,0,0.390049,0.079832,0.469881,44380
2053508312,True,True,1,"2053508312-true-true-1.txt",50,49,0.47590699999999997,0.089282,0.5651889999999999,44896
2053508312,True,False,1,"2053508312-true-false-1.txt",41,40,0.382966,0.090722,0.473688,44608
2053508312,False,True,1,"2053508312-false-true-1.txt",10,9,0.430952,0.074733,0.5056849999999999,44964
2131152090,True,True,1,"2131152090-true-true-1.txt",41,40,0.48430199999999995,0.056794,0.5410959999999999,44312
2131152090,True,False,1,"2131152090-true-false-1.txt",36,35,0.419219,0.049956,0.469175,44376
2131152090,False,True,1,"2131152090-false-true-1.txt",6,5,0.424942,0.055207,0.480149,44248
2223572187,True,True,1,"2223572187-true-true-1.txt",9,8,0.450133,0.10403599999999999,0.554169,44540
2223572187,True,False,1,"2223572187-true-false-1.txt",7,6,0.42060899999999996,0.086114,0.5067229999999999,44932
2223572187,False,True,1,"2223572187-false-true-1.txt",3,2,0.382189,0.086337,0.468526,44280
2265611886,True,True,1,"2265611886-true-true-1.txt",17,16,0.5167229999999999,0.078374,0.595097,44920
2265611886,True,False,1,"2265611886-true-false-1.txt",17,16,0.389682,0.08476199999999999,0.474444,44384
2265611886,False,True,1,"2265611886-false-true-1.txt",1,0,0.404783,0.077764,0.482547,44624
1990604000,True,True,1,"1990604000-true-true-1.txt",16,15,0.482884,0.067481,0.550365,44576
1990604000,True,False,1,"1990604000-true-false-1.txt",10,9,0.39374,0.077028,0.47076799999999996,44296
1990604000,False,True,1,"1990604000-false-true-1.txt",7,6,0.42218999999999995,0.046401,0.468591,44284
1967028433,True,True,1,"1967028433-true-true-1.txt",81,80,0.46243999999999996,0.075347,0.537787,44504
1967028433,True,False,1,"1967028433-true-false-1.txt",77,76,0.378467,0.088992,0.467459,44228
1967028433,False,True,1,"1967028433-false-true-1.txt",5,4,0.390742,0.083012,0.473754,44364
1965752839,True,True,1,"1965752839-true-true-1.txt",18,17,0.423118,0.106913,0.530031,44320
1965752839,True,False,1,"1965752839-true-false-1.txt",16,15,0.416968,0.053217,0.470185,44232
1965752839,False,True,1,"1965752839-false-true-1.txt",3,2,0.376897,0.094472,0.471369,44268
2092179324,True,True,1,"2092179324-true-true-1.txt",84,83,0.493336,0.08170999999999999,0.575046,44908
2092179324,True,False,1,"2092179324-true-false-1.txt",34,33,0.439079,0.077149,0.516228,44932
2092179324,False,True,1,"2092179324-false-true-1.txt",51,50,0.397891,0.077788,0.47567899999999996,44276
2075069674,True,True,1,"2075069674-true-true-1.txt",88,87,0.430386,0.121875,0.552261,44240
2075069674,True,False,1,"2075069674-true-false-1.txt",31,30,0.399723,0.055373,0.455096,44504
2075069674,False,True,1,"2075069674-false-true-1.txt",58,57,0.44329399999999997,0.062874,0.506168,44884
2104061172,True,True,1,"2104061172-true-true-1.txt",280,279,0.446986,0.100754,0.54774,44380
2104061172,True,False,1,"2104061172-true-false-1.txt",280,279,0.38003,0.086723,0.466753,44400
2104061172,False,True,1,"2104061172-false-true-1.txt",1,0,0.395453,0.100892,0.496345,44504
1994448117,True,True,1,"1994448117-true-true-1.txt",62,61,0.451781,0.08605,0.537831,44272
1994448117,True,False,1,"1994448117-true-false-1.txt",31,30,0.409613,0.058379,0.467992,44516
1994448117,False,True,1,"1994448117-false-true-1.txt",32,31,0.381663,0.08399899999999999,0.46566199999999996,44236
2079118889,True,True,1,"2079118889-true-true-1.txt",62,61,0.462512,0.083616,0.546128,44656
2079118889,True,False,1,"2079118889-true-false-1.txt",41,40,0.398775,0.10156899999999999,0.500344,44920
2079118889,False,True,1,"2079118889-false-true-1.txt",22,21,0.40126799999999996,0.079542,0.48080999999999996,44472
809748638,True,True,1,"809748638-true-true-1.txt",55,54,0.442785,0.08471,0.5274949999999999,44316
809748638,True,False,1,"809748638-true-false-1.txt",55,54,0.413164,0.093646,0.50681,44860
809748638,False,True,1,"809748638-false-true-1.txt",1,0,0.40224499999999996,0.07564799999999999,0.47789299999999996,44440
2803598549,True,True,1,"2803598549-true-true-1.txt",19,18,0.443424,0.097129,0.540553,44432
2803598549,True,False,1,"2803598549-true-false-1.txt",19,18,0.41619799999999996,0.081411,0.49760899999999997,44912
2803598549,False,True,1,"2803598549-false-true-1.txt",1,0,0.42506499999999997,0.047252999999999996,0.47231799999999996,44232
2416119040,True,True,1,"2416119040-true-true-1.txt",109,108,0.46169899999999997,0.081902,0.543601,44260
2416119040,True,False,1,"2416119040-true-false-1.txt",98,97,0.41568499999999997,0.058398,0.474083,44540
2416119040,False,True,1,"2416119040-false-true-1.txt",12,11,0.39597499999999997,0.07499399999999999,0.47096899999999997,44364
2002723239,True,True,1,"2002723239-true-true-1.txt",27,26,0.47014799999999995,0.107129,0.5772769999999999,44388
2002723239,True,False,1,"2002723239-true-false-1.txt",20,19,0.38407199999999997,0.08519299999999999,0.46926499999999993,44420
2002723239,False,True,1,"2002723239-false-true-1.txt",8,7,0.38886,0.08039,0.46925,44380
2045320451,True,True,1,"2045320451-true-true-1.txt",41,40,0.46889899999999995,0.067881,0.5367799999999999,44260
2045320451,True,False,1,"2045320451-true-false-1.txt",41,40,0.37416099999999997,0.088074,0.46223499999999995,44340
2045320451,False,True,1,"2045320451-false-true-1.txt",1,0,0.37737,0.096166,0.47353599999999996,44324
2172527877,True,True,1,"2172527877-true-true-1.txt",43,42,0.425278,0.11009,0.535368,44384
2172527877,True,False,1,"2172527877-true-false-1.txt",36,35,0.36152,0.09879399999999999,0.460314,44388
2172527877,False,True,1,"2172527877-false-true-1.txt",8,7,0.397393,0.074349,0.471742,44268
2100790534,True,True,1,"2100790534-true-true-1.txt",151,150,0.465837,0.107495,0.573332,44928
2100790534,True,False,1,"2100790534-true-false-1.txt",88,87,0.39041699999999996,0.086145,0.47656199999999993,44488
2100790534,False,True,1,"2100790534-false-true-1.txt",64,63,0.385795,0.090401,0.476196,44576
2065822983,True,True,1,"2065822983-true-true-1.txt",148,147,0.473224,0.075336,0.5485599999999999,44652
2065822983,True,False,1,"2065822983-true-false-1.txt",117,116,0.419942,0.057676,0.477618,44400
2065822983,False,True,1,"2065822983-false-true-1.txt",32,31,0.393485,0.076365,0.46985,44304
2012665101,True,True,1,"2012665101-true-true-1.txt",20,19,0.45294799999999996,0.084114,0.5370619999999999,44284
2012665101,True,False,1,"2012665101-true-false-1.txt",20,19,0.387885,0.094084,0.481969,44404
2012665101,False,True,1,"2012665101-false-true-1.txt",1,0,0.374483,0.086462,0.460945,44372
2116902158,True,True,1,"2116902158-true-true-1.txt",111,110,0.44333,0.09966799999999999,0.542998,44268
2116902158,True,False,1,"2116902158-true-false-1.txt",95,94,0.377888,0.09902799999999999,0.476916,44424
2116902158,False,True,1,"2116902158-false-true-1.txt",17,16,0.433893,0.081172,0.515065,44952
2165612077,True,True,1,"2165612077-true-true-1.txt",10,9,0.464346,0.10552399999999999,0.56987,44632
2165612077,True,False,1,"2165612077-true-false-1.txt",10,9,0.432135,0.058040999999999995,0.490176,44408
2165612077,False,True,1,"2165612077-false-true-1.txt",1,0,0.42134,0.081874,0.503214,44268
2200349968,True,True,1,"2200349968-true-true-1.txt",36,35,0.5254869999999999,0.072655,0.598142,44968
2200349968,True,False,1,"2200349968-true-false-1.txt",31,30,0.374438,0.093758,0.468196,44272
2200349968,False,True,1,"2200349968-false-true-1.txt",6,5,0.39131,0.072973,0.464283,44356
2068083986,True,True,1,"2068083986-true-true-1.txt",82,81,0.436591,0.101586,0.538177,44320
2068083986,True,False,1,"2068083986-true-false-1.txt",74,73,0.387503,0.09991,0.487413,44252
2068083986,False,True,1,"2068083986-false-true-1.txt",9,8,0.39421799999999996,0.07042899999999999,0.4646469999999999,44252
2314176046,True,True,1,"2314176046-true-true-1.txt",29,28,0.477344,0.094303,0.571647,44904
2314176046,True,False,1,"2314176046-true-false-1.txt",29,28,0.41307499999999997,0.097284,0.510359,44632
2314176046,False,True,1,"2314176046-false-true-1.txt",1,0,0.402196,0.065526,0.46772199999999997,44408
2205836566,True,True,1,"2205836566-true-true-1.txt",141,140,0.46673,0.082041,0.548771,44440
2205836566,True,False,1,"2205836566-true-false-1.txt",126,125,0.405786,0.07758899999999999,0.483375,44280
2205836566,False,True,1,"2205836566-false-true-1.txt",16,15,0.385646,0.084106,0.469752,44260
2185960727,True,True,1,"2185960727-true-true-1.txt",12,11,0.460702,0.08005899999999999,0.540761,44400
2185960727,True,False,1,"2185960727-true-false-1.txt",12,11,0.40688399999999997,0.06649,0.47337399999999996,44372
2185960727,False,True,1,"2185960727-false-true-1.txt",1,0,0.403157,0.08956399999999999,0.49272099999999996,44412
2320973700,True,True,1,"2320973700-true-true-1.txt",8,7,0.460841,0.081261,0.542102,44352
2320973700,True,False,1,"2320973700-true-false-1.txt",8,7,0.401791,0.058452,0.460243,44444
2320973700,False,True,1,"2320973700-false-true-1.txt",1,0,0.392327,0.082227,0.474554,44396
1995364911,True,True,1,"1995364911-true-true-1.txt",68,67,0.501115,0.088058,0.589173,44948
1995364911,True,False,1,"1995364911-true-false-1.txt",55,54,0.388268,0.08463999999999999,0.472908,44264
1995364911,False,True,1,"1995364911-false-true-1.txt",14,13,0.36949,0.101904,0.471394,44288
2523346205,True,True,1,"2523346205-true-true-1.txt",8,7,0.48501999999999995,0.096728,0.5817479999999999,44916
2523346205,True,False,1,"2523346205-true-false-1.txt",8,7,0.427247,0.08236299999999999,0.50961,44896
2523346205,False,True,1,"2523346205-false-true-1.txt",1,0,0.375472,0.089407,0.464879,44392
2042289438,True,True,1,"2042289438-true-true-1.txt",52,51,0.438957,0.109053,0.54801,44280
2042289438,True,False,1,"2042289438-true-false-1.txt",32,31,0.382497,0.093706,0.476203,44476
2042289438,False,True,1,"2042289438-false-true-1.txt",21,20,0.374147,0.097707,0.471854,44216
2473889057,True,True,1,"2473889057-true-true-1.txt",132,131,0.416769,0.12317399999999999,0.539943,44264
2473889057,True,False,1,"2473889057-true-false-1.txt",130,129,0.429635,0.058434999999999994,0.48807,44464
2473889057,False,True,1,"2473889057-false-true-1.txt",3,2,0.408846,0.060329999999999995,0.469176,44364
2080490788,True,True,1,"2080490788-true-true-1.txt",157,156,0.43371299999999996,0.11608199999999999,0.5497949999999999,44220
2080490788,True,False,1,"2080490788-true-false-1.txt",139,138,0.400773,0.08287699999999999,0.48364999999999997,44516
2080490788,False,True,1,"2080490788-false-true-1.txt",19,18,0.41263,0.065592,0.478222,44560
991874341,True,True,1,"991874341-true-true-1.txt",14,13,0.46928699999999995,0.06982,0.539107,44276
991874341,True,False,1,"991874341-true-false-1.txt",13,12,0.39064499999999996,0.088714,0.479359,44516
991874341,False,True,1,"991874341-false-true-1.txt",2,1,0.395175,0.07875399999999999,0.473929,44676
2033308968,True,True,1,"2033308968-true-true-1.txt",107,106,0.47341,0.108706,0.582116,44404
2033308968,True,False,1,"2033308968-true-false-1.txt",63,62,0.457723,0.048074,0.5057969999999999,44668
2033308968,False,True,1,"2033308968-false-true-1.txt",45,44,0.383691,0.09453199999999999,0.478223,44412
2254061788,True,True,1,"2254061788-true-true-1.txt",83,82,0.431552,0.09165,0.523202,44276
2254061788,True,False,1,"2254061788-true-false-1.txt",60,59,0.384123,0.08898299999999999,0.47310599999999997,44412
2254061788,False,True,1,"2254061788-false-true-1.txt",24,23,0.389366,0.095455,0.484821,44520
2748368341,True,True,1,"2748368341-true-true-1.txt",46,45,0.45677199999999996,0.07604,0.532812,44424
2748368341,True,False,1,"2748368341-true-false-1.txt",46,45,0.39557899999999996,0.07810199999999999,0.47368099999999996,44284
2748368341,False,True,1,"2748368341-false-true-1.txt",1,0,0.40442799999999995,0.059724,0.46415199999999995,44428
2789541163,True,True,1,"2789541163-true-true-1.txt",252,251,0.460261,0.07940599999999999,0.539667,44276
2789541163,True,False,1,"2789541163-true-false-1.txt",252,251,0.399922,0.079167,0.479089,44252
2789541163,False,True,1,"2789541163-false-true-1.txt",1,0,0.429305,0.08625999999999999,0.5155649999999999,44880
110742828,True,True,1,"110742828-true-true-1.txt",29,28,0.45937999999999996,0.10003999999999999,0.5594199999999999,44524
110742828,True,False,1,"110742828-true-false-1.txt",28,27,0.375779,0.090835,0.466614,44236
110742828,False,True,1,"110742828-false-true-1.txt",2,1,0.41722899999999996,0.058584,0.47581299999999993,44244
1987046701,True,True,1,"1987046701-true-true-1.txt",65,64,0.458652,0.098757,0.557409,44452
1987046701,True,False,1,"1987046701-true-false-1.txt",34,33,0.389878,0.082948,0.47282599999999997,44264
1987046701,False,True,1,"1987046701-false-true-1.txt",32,31,0.370851,0.10395599999999999,0.474807,44388
1821926703,True,True,1,"1821926703-true-true-1.txt",53,52,0.449667,0.089765,0.539432,44256
1821926703,True,False,1,"1821926703-true-false-1.txt",41,40,0.412049,0.080966,0.493015,44508
1821926703,False,True,1,"1821926703-false-true-1.txt",13,12,0.390522,0.073997,0.46451899999999996,44296
2322193939,True,True,1,"2322193939-true-true-1.txt",34,33,0.478245,0.06953,0.547775,44428
2322193939,True,False,1,"2322193939-true-false-1.txt",33,32,0.429539,0.051483999999999995,0.481023,44388
2322193939,False,True,1,"2322193939-false-true-1.txt",2,1,0.359601,0.113606,0.473207,44428
1502811442,True,True,1,"1502811442-true-true-1.txt",32,31,0.470556,0.092488,0.563044,44256
1502811442,True,False,1,"1502811442-true-false-1.txt",32,31,0.395316,0.07687999999999999,0.472196,44280
1502811442,False,True,1,"1502811442-false-true-1.txt",1,0,0.411885,0.091352,0.503237,44516
2561981747,True,True,1,"2561981747-true-true-1.txt",48,47,0.466373,0.083383,0.549756,44216
2561981747,True,False,1,"2561981747-true-false-1.txt",44,43,0.394296,0.06977699999999999,0.46407299999999996,44360
2561981747,False,True,1,"2561981747-false-true-1.txt",5,4,0.432042,0.073056,0.5050979999999999,44940
2560888122,True,True,1,"2560888122-true-true-1.txt",64,63,0.47061899999999995,0.071768,0.542387,44256
2560888122,True,False,1,"2560888122-true-false-1.txt",63,62,0.38943,0.07944699999999999,0.468877,44220
2560888122,False,True,1,"2560888122-false-true-1.txt",2,1,0.416093,0.066885,0.482978,44452
2071199035,True,True,1,"2071199035-true-true-1.txt",79,79,0.45048099999999996,0.102777,0.5532579999999999,44724
2071199035,True,False,1,"2071199035-true-false-1.txt",62,61,0.424242,0.075392,0.499634,44892
2071199035,False,True,1,"2071199035-false-true-1.txt",19,18,0.417491,0.052108999999999996,0.4696,44268
17478973,True,True,1,"17478973-true-true-1.txt",143,142,0.501065,0.070437,0.571502,44888
17478973,True,False,1,"17478973-true-false-1.txt",142,141,0.392353,0.086004,0.47835700000000003,44284
17478973,False,True,1,"17478973-false-true-1.txt",2,1,0.397883,0.09326,0.491143,44428
2194980158,True,True,1,"2194980158-true-true-1.txt",123,122,0.452492,0.086338,0.53883,44396
2194980158,True,False,1,"2194980158-true-false-1.txt",86,85,0.39683599999999997,0.07904599999999999,0.47588199999999997,44260
2194980158,False,True,1,"2194980158-false-true-1.txt",38,37,0.383438,0.080339,0.463777,44288
2128209215,True,True,1,"2128209215-true-true-1.txt",245,244,0.46623899999999996,0.10286,0.5690989999999999,44648
2128209215,True,False,1,"2128209215-true-false-1.txt",197,196,0.39552299999999996,0.079041,0.474564,44740
2128209215,False,True,1,"2128209215-false-true-1.txt",49,48,0.41867099999999996,0.06565,0.48432099999999995,44448
1973431618,True,True,1,"1973431618-true-true-1.txt",72,71,0.473491,0.065136,0.538627,44376
1973431618,True,False,1,"1973431618-true-false-1.txt",61,60,0.379589,0.08624799999999999,0.465837,44396
1973431618,False,True,1,"1973431618-false-true-1.txt",12,11,0.42729999999999996,0.056117,0.483417,44676
203734339,True,True,1,"203734339-true-true-1.txt",95,94,0.49238,0.056347999999999995,0.548728,44164
203734339,True,False,1,"203734339-true-false-1.txt",20,19,0.439687,0.089017,0.528704,44316
203734339,False,True,1,"203734339-false-true-1.txt",76,75,0.42850699999999997,0.06507299999999999,0.49357999999999996,44832
2273625412,True,True,1,"2273625412-true-true-1.txt",10,9,0.458862,0.07699299999999999,0.535855,44252
2273625412,True,False,1,"2273625412-true-false-1.txt",10,9,0.399645,0.07059,0.47023499999999996,44396
2273625412,False,True,1,"2273625412-false-true-1.txt",1,0,0.383783,0.087866,0.471649,44260
2128123208,True,True,1,"2128123208-true-true-1.txt",142,141,0.446445,0.099885,0.54633,44284
2128123208,True,False,1,"2128123208-true-false-1.txt",51,50,0.42907,0.052215,0.481285,44288
2128123208,False,True,1,"2128123208-false-true-1.txt",92,91,0.404076,0.069961,0.474037,44236
2331538761,True,True,1,"2331538761-true-true-1.txt",29,28,0.50184,0.08791099999999999,0.5897509999999999,44992
2331538761,True,False,1,"2331538761-true-false-1.txt",24,23,0.400408,0.08298599999999999,0.483394,44292
2331538761,False,True,1,"2331538761-false-true-1.txt",6,5,0.380526,0.08026599999999999,0.460792,44320
2171764042,True,True,1,"2171764042-true-true-1.txt",254,254,0.48431799999999997,0.077982,0.5623,44848
2171764042,True,False,1,"2171764042-true-false-1.txt",66,65,0.415456,0.06354,0.478996,44452
2171764042,False,True,1,"2171764042-false-true-1.txt",190,189,0.396323,0.072072,0.468395,44492
2139526477,True,True,1,"2139526477-true-true-1.txt",107,106,0.462035,0.08359899999999999,0.545634,44204
2139526477,True,False,1,"2139526477-true-false-1.txt",101,100,0.403153,0.07087399999999999,0.474027,44460
2139526477,False,True,1,"2139526477-false-true-1.txt",7,6,0.392709,0.074502,0.467211,44488
2018479439,True,True,1,"2018479439-true-true-1.txt",205,204,0.47801499999999997,0.09782199999999999,0.5758369999999999,44884
2018479439,True,False,1,"2018479439-true-false-1.txt",47,46,0.399472,0.077597,0.47706899999999997,44272
2018479439,False,True,1,"2018479439-false-true-1.txt",159,158,0.418931,0.064555,0.48348599999999997,44560
2127633747,True,True,1,"2127633747-true-true-1.txt",86,85,0.467719,0.079063,0.546782,44252
2127633747,True,False,1,"2127633747-true-false-1.txt",35,34,0.400302,0.071724,0.472026,44316
2127633747,False,True,1,"2127633747-false-true-1.txt",52,51,0.42532699999999996,0.06605899999999999,0.49138599999999993,44468
279177745,True,True,1,"279177745-true-true-1.txt",54,53,0.444444,0.09922199999999999,0.543666,44476
279177745,True,False,1,"279177745-true-false-1.txt",39,38,0.40669099999999997,0.070646,0.47733699999999996,44416
279177745,False,True,1,"279177745-false-true-1.txt",16,15,0.384804,0.08261399999999999,0.467418,44476
2262238525,True,True,1,"2262238525-true-true-1.txt",101,100,0.45097499999999996,0.09272,0.5436949999999999,44512
2262238525,True,False,1,"2262238525-true-false-1.txt",86,85,0.380818,0.094431,0.475249,44464
2262238525,False,True,1,"2262238525-false-true-1.txt",16,15,0.37094699999999997,0.095164,0.46611099999999994,44360
210808152,True,True,1,"210808152-true-true-1.txt",10,9,0.43676899999999996,0.11642,0.5531889999999999,44500
210808152,True,False,1,"210808152-true-false-1.txt",10,9,0.432903,0.054456,0.487359,44448
210808152,False,True,1,"210808152-false-true-1.txt",1,0,0.385907,0.09056399999999999,0.476471,44368
1990204766,True,True,1,"1990204766-true-true-1.txt",17,16,0.449717,0.09718,0.546897,44300
1990204766,True,False,1,"1990204766-true-false-1.txt",13,12,0.413748,0.0818,0.495548,44444
1990204766,False,True,1,"1990204766-false-true-1.txt",5,4,0.405657,0.07399599999999999,0.479653,44704
2343673183,True,True,1,"2343673183-true-true-1.txt",153,152,0.464105,0.100046,0.564151,44784
2343673183,True,False,1,"2343673183-true-false-1.txt",139,138,0.429683,0.093711,0.523394,44964
2343673183,False,True,1,"2343673183-false-true-1.txt",15,14,0.39206199999999997,0.074337,0.46639899999999995,44408
2146846049,True,True,1,"2146846049-true-true-1.txt",70,69,0.46995499999999996,0.079757,0.549712,44388
2146846049,True,False,1,"2146846049-true-false-1.txt",24,23,0.372259,0.09566899999999999,0.467928,44336
2146846049,False,True,1,"2146846049-false-true-1.txt",47,46,0.391692,0.076946,0.468638,44280
2161583675,True,True,1,"2161583675-true-true-1.txt",227,226,0.47,0.071366,0.541366,44260
2161583675,True,False,1,"2161583675-true-false-1.txt",202,201,0.414859,0.081679,0.496538,44604
2161583675,False,True,1,"2161583675-false-true-1.txt",26,25,0.39136299999999996,0.074615,0.46597799999999995,44268
2416325988,True,True,1,"2416325988-true-true-1.txt",72,71,0.501805,0.04951,0.551315,44692
2416325988,True,False,1,"2416325988-true-false-1.txt",35,34,0.38542699999999996,0.08875899999999999,0.47418599999999994,44388
2416325988,False,True,1,"2416325988-false-true-1.txt",38,37,0.40098,0.061916,0.462896,44516
1974773094,True,True,1,"1974773094-true-true-1.txt",34,34,0.49017099999999997,0.08148999999999999,0.571661,44872
1974773094,True,False,1,"1974773094-true-false-1.txt",26,25,0.43579199999999996,0.045889,0.48168099999999997,44416
1974773094,False,True,1,"1974773094-false-true-1.txt",10,9,0.404414,0.079958,0.484372,44436
2598298987,True,True,1,"2598298987-true-true-1.txt",22,21,0.45864299999999997,0.094552,0.553195,44564
2598298987,True,False,1,"2598298987-true-false-1.txt",22,21,0.419865,0.056651999999999994,0.47651699999999997,44428
2598298987,False,True,1,"2598298987-false-true-1.txt",1,0,0.388347,0.072823,0.46116999999999997,44368
